DATATYPE,PRODUCT,ITEM1,ITEM2,ENERGY_PRODUCT,MAIN_FLOW,FLOW_BREAKDOWN,PLANT_TYPE,STOCKS,VIS_A_VIS_AREA,MEASURE_VALUE_TYPE,UNIT_MEASURE
STOCKS,TOTALOIL,ITALY,SABRBILT,O4000,STOCKS,CLOSTLV,_Z,ABRBILT,IT,WEIGHT,KT
STOCKS,CRUDEOIL,JAPAN,SABRBILT,O4100,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,NGL,JAPAN,SABRBILT,O4200,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,REFFEEDS,JAPAN,SABRBILT,O4300,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,ADDITIVE,JAPAN,SABRBILT,O4400,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,BIOFUELS,JAPAN,SABRBILT,O4410,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,NONCRUDE,JAPAN,SABRBILT,O4500,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,CRNGFEED,JAPAN,SABRBILT,O4A00,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,ETHANE,JAPAN,SABRBILT,O4620,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,LPG,JAPAN,SABRBILT,O4630,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,NAPHTHA,JAPAN,SABRBILT,O4640,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,MOTORGAS,JAPAN,SABRBILT,O4652,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,BIOGASOL,JAPAN,SABRBILT,R5212,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,NONBIOGASO,JAPAN,SABRBILT,O4657,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,AVGAS,JAPAN,SABRBILT,O4651,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,JETGAS,JAPAN,SABRBILT,O4653,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,JETKERO,JAPAN,SABRBILT,O4661,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,BIOJETKERO,JAPAN,SABRBILT,R5232,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,NONBIOJETK,JAPAN,SABRBILT,O4667,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,OTHKERO,JAPAN,SABRBILT,O4669,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,DIESEL,JAPAN,SABRBILT,O4678,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,HEATOIL,JAPAN,SABRBILT,O4679,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,GASDIES,JAPAN,SABRBILT,O4671,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,BIODIESEL,JAPAN,SABRBILT,R5222,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,NONBIODIES,JAPAN,SABRBILT,O4677,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,RESFUEL,JAPAN,SABRBILT,O4680,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,LOWSULF,JAPAN,SABRBILT,O4681,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,HIGHSULF,JAPAN,SABRBILT,O4682,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,PETCOKE,JAPAN,SABRBILT,O4694,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,OPRODS,JAPAN,SABRBILT,O4690XO4694,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,TOTPRODS,JAPAN,SABRBILT,O4600,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,TOTALOIL,JAPAN,SABRBILT,O4000,STOCKS,CLOSTLV,_Z,ABRBILT,JP,WEIGHT,KT
STOCKS,CRUDEOIL,KOREA,SABRBILT,O4100,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,NGL,KOREA,SABRBILT,O4200,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,REFFEEDS,KOREA,SABRBILT,O4300,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,ADDITIVE,KOREA,SABRBILT,O4400,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,BIOFUELS,KOREA,SABRBILT,O4410,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,NONCRUDE,KOREA,SABRBILT,O4500,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,CRNGFEED,KOREA,SABRBILT,O4A00,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,ETHANE,KOREA,SABRBILT,O4620,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,LPG,KOREA,SABRBILT,O4630,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,NAPHTHA,KOREA,SABRBILT,O4640,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,MOTORGAS,KOREA,SABRBILT,O4652,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,BIOGASOL,KOREA,SABRBILT,R5212,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,NONBIOGASO,KOREA,SABRBILT,O4657,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,AVGAS,KOREA,SABRBILT,O4651,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,JETGAS,KOREA,SABRBILT,O4653,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,JETKERO,KOREA,SABRBILT,O4661,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,BIOJETKERO,KOREA,SABRBILT,R5232,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,NONBIOJETK,KOREA,SABRBILT,O4667,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,OTHKERO,KOREA,SABRBILT,O4669,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,DIESEL,KOREA,SABRBILT,O4678,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,HEATOIL,KOREA,SABRBILT,O4679,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,GASDIES,KOREA,SABRBILT,O4671,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,BIODIESEL,KOREA,SABRBILT,R5222,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,NONBIODIES,KOREA,SABRBILT,O4677,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,RESFUEL,KOREA,SABRBILT,O4680,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,LOWSULF,KOREA,SABRBILT,O4681,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,HIGHSULF,KOREA,SABRBILT,O4682,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,PETCOKE,KOREA,SABRBILT,O4694,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,OPRODS,KOREA,SABRBILT,O4690XO4694,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,TOTPRODS,KOREA,SABRBILT,O4600,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,TOTALOIL,KOREA,SABRBILT,O4000,STOCKS,CLOSTLV,_Z,ABRBILT,KR,WEIGHT,KT
STOCKS,CRUDEOIL,KOSOVO,SABRBILT,O4100,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,NGL,KOSOVO,SABRBILT,O4200,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,REFFEEDS,KOSOVO,SABRBILT,O4300,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,ADDITIVE,KOSOVO,SABRBILT,O4400,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,BIOFUELS,KOSOVO,SABRBILT,O4410,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,NONCRUDE,KOSOVO,SABRBILT,O4500,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,CRNGFEED,KOSOVO,SABRBILT,O4A00,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,ETHANE,KOSOVO,SABRBILT,O4620,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,LPG,KOSOVO,SABRBILT,O4630,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,NAPHTHA,KOSOVO,SABRBILT,O4640,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,MOTORGAS,KOSOVO,SABRBILT,O4652,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,BIOGASOL,KOSOVO,SABRBILT,R5212,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,NONBIOGASO,KOSOVO,SABRBILT,O4657,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,AVGAS,KOSOVO,SABRBILT,O4651,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,JETGAS,KOSOVO,SABRBILT,O4653,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,JETKERO,KOSOVO,SABRBILT,O4661,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,BIOJETKERO,KOSOVO,SABRBILT,R5232,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,NONBIOJETK,KOSOVO,SABRBILT,O4667,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,OTHKERO,KOSOVO,SABRBILT,O4669,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,DIESEL,KOSOVO,SABRBILT,O4678,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,HEATOIL,KOSOVO,SABRBILT,O4679,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,GASDIES,KOSOVO,SABRBILT,O4671,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,BIODIESEL,KOSOVO,SABRBILT,R5222,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,NONBIODIES,KOSOVO,SABRBILT,O4677,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,RESFUEL,KOSOVO,SABRBILT,O4680,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,LOWSULF,KOSOVO,SABRBILT,O4681,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,HIGHSULF,KOSOVO,SABRBILT,O4682,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,PETCOKE,KOSOVO,SABRBILT,O4694,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,OPRODS,KOSOVO,SABRBILT,O4690XO4694,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,TOTPRODS,KOSOVO,SABRBILT,O4600,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,TOTALOIL,KOSOVO,SABRBILT,O4000,STOCKS,CLOSTLV,_Z,ABRBILT,XK,WEIGHT,KT
STOCKS,CRUDEOIL,LATVIA,SABRBILT,O4100,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,NGL,LATVIA,SABRBILT,O4200,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,REFFEEDS,LATVIA,SABRBILT,O4300,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,ADDITIVE,LATVIA,SABRBILT,O4400,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,BIOFUELS,LATVIA,SABRBILT,O4410,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,NONCRUDE,LATVIA,SABRBILT,O4500,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,CRNGFEED,LATVIA,SABRBILT,O4A00,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,ETHANE,LATVIA,SABRBILT,O4620,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,LPG,LATVIA,SABRBILT,O4630,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,NAPHTHA,LATVIA,SABRBILT,O4640,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,MOTORGAS,LATVIA,SABRBILT,O4652,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,BIOGASOL,LATVIA,SABRBILT,R5212,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,NONBIOGASO,LATVIA,SABRBILT,O4657,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,AVGAS,LATVIA,SABRBILT,O4651,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,JETGAS,LATVIA,SABRBILT,O4653,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,JETKERO,LATVIA,SABRBILT,O4661,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,BIOJETKERO,LATVIA,SABRBILT,R5232,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,NONBIOJETK,LATVIA,SABRBILT,O4667,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,OTHKERO,LATVIA,SABRBILT,O4669,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,DIESEL,LATVIA,SABRBILT,O4678,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,HEATOIL,LATVIA,SABRBILT,O4679,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,GASDIES,LATVIA,SABRBILT,O4671,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,BIODIESEL,LATVIA,SABRBILT,R5222,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,NONBIODIES,LATVIA,SABRBILT,O4677,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,RESFUEL,LATVIA,SABRBILT,O4680,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,LOWSULF,LATVIA,SABRBILT,O4681,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,HIGHSULF,LATVIA,SABRBILT,O4682,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,PETCOKE,LATVIA,SABRBILT,O4694,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,OPRODS,LATVIA,SABRBILT,O4690XO4694,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,TOTPRODS,LATVIA,SABRBILT,O4600,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,TOTALOIL,LATVIA,SABRBILT,O4000,STOCKS,CLOSTLV,_Z,ABRBILT,LV,WEIGHT,KT
STOCKS,CRUDEOIL,LITHUANIA,SABRBILT,O4100,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,NGL,LITHUANIA,SABRBILT,O4200,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,REFFEEDS,LITHUANIA,SABRBILT,O4300,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,ADDITIVE,LITHUANIA,SABRBILT,O4400,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,BIOFUELS,LITHUANIA,SABRBILT,O4410,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,NONCRUDE,LITHUANIA,SABRBILT,O4500,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,CRNGFEED,LITHUANIA,SABRBILT,O4A00,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,ETHANE,LITHUANIA,SABRBILT,O4620,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,LPG,LITHUANIA,SABRBILT,O4630,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,NAPHTHA,LITHUANIA,SABRBILT,O4640,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,MOTORGAS,LITHUANIA,SABRBILT,O4652,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,BIOGASOL,LITHUANIA,SABRBILT,R5212,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,NONBIOGASO,LITHUANIA,SABRBILT,O4657,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,AVGAS,LITHUANIA,SABRBILT,O4651,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,JETGAS,LITHUANIA,SABRBILT,O4653,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,JETKERO,LITHUANIA,SABRBILT,O4661,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,BIOJETKERO,LITHUANIA,SABRBILT,R5232,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,NONBIOJETK,LITHUANIA,SABRBILT,O4667,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,OTHKERO,LITHUANIA,SABRBILT,O4669,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,DIESEL,LITHUANIA,SABRBILT,O4678,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,HEATOIL,LITHUANIA,SABRBILT,O4679,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,GASDIES,LITHUANIA,SABRBILT,O4671,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,BIODIESEL,LITHUANIA,SABRBILT,R5222,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,NONBIODIES,LITHUANIA,SABRBILT,O4677,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,RESFUEL,LITHUANIA,SABRBILT,O4680,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,LOWSULF,LITHUANIA,SABRBILT,O4681,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,HIGHSULF,LITHUANIA,SABRBILT,O4682,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,PETCOKE,LITHUANIA,SABRBILT,O4694,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,OPRODS,LITHUANIA,SABRBILT,O4690XO4694,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,TOTPRODS,LITHUANIA,SABRBILT,O4600,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,TOTALOIL,LITHUANIA,SABRBILT,O4000,STOCKS,CLOSTLV,_Z,ABRBILT,LT,WEIGHT,KT
STOCKS,CRUDEOIL,LUXEMBOU,SABRBILT,O4100,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,NGL,LUXEMBOU,SABRBILT,O4200,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,REFFEEDS,LUXEMBOU,SABRBILT,O4300,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,ADDITIVE,LUXEMBOU,SABRBILT,O4400,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,BIOFUELS,LUXEMBOU,SABRBILT,O4410,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,NONCRUDE,LUXEMBOU,SABRBILT,O4500,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,CRNGFEED,LUXEMBOU,SABRBILT,O4A00,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,ETHANE,LUXEMBOU,SABRBILT,O4620,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,LPG,LUXEMBOU,SABRBILT,O4630,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,NAPHTHA,LUXEMBOU,SABRBILT,O4640,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,MOTORGAS,LUXEMBOU,SABRBILT,O4652,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,BIOGASOL,LUXEMBOU,SABRBILT,R5212,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,NONBIOGASO,LUXEMBOU,SABRBILT,O4657,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,AVGAS,LUXEMBOU,SABRBILT,O4651,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,JETGAS,LUXEMBOU,SABRBILT,O4653,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,JETKERO,LUXEMBOU,SABRBILT,O4661,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,BIOJETKERO,LUXEMBOU,SABRBILT,R5232,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,NONBIOJETK,LUXEMBOU,SABRBILT,O4667,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,OTHKERO,LUXEMBOU,SABRBILT,O4669,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,DIESEL,LUXEMBOU,SABRBILT,O4678,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,HEATOIL,LUXEMBOU,SABRBILT,O4679,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,GASDIES,LUXEMBOU,SABRBILT,O4671,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,BIODIESEL,LUXEMBOU,SABRBILT,R5222,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,NONBIODIES,LUXEMBOU,SABRBILT,O4677,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,RESFUEL,LUXEMBOU,SABRBILT,O4680,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,LOWSULF,LUXEMBOU,SABRBILT,O4681,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,HIGHSULF,LUXEMBOU,SABRBILT,O4682,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,PETCOKE,LUXEMBOU,SABRBILT,O4694,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,OPRODS,LUXEMBOU,SABRBILT,O4690XO4694,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,TOTPRODS,LUXEMBOU,SABRBILT,O4600,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,TOTALOIL,LUXEMBOU,SABRBILT,O4000,STOCKS,CLOSTLV,_Z,ABRBILT,LU,WEIGHT,KT
STOCKS,CRUDEOIL,MALTA,SABRBILT,O4100,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,NGL,MALTA,SABRBILT,O4200,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,REFFEEDS,MALTA,SABRBILT,O4300,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,ADDITIVE,MALTA,SABRBILT,O4400,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,BIOFUELS,MALTA,SABRBILT,O4410,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,NONCRUDE,MALTA,SABRBILT,O4500,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,CRNGFEED,MALTA,SABRBILT,O4A00,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,ETHANE,MALTA,SABRBILT,O4620,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,LPG,MALTA,SABRBILT,O4630,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,NAPHTHA,MALTA,SABRBILT,O4640,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,MOTORGAS,MALTA,SABRBILT,O4652,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,BIOGASOL,MALTA,SABRBILT,R5212,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
STOCKS,NONBIOGASO,MALTA,SABRBILT,O4657,STOCKS,CLOSTLV,_Z,ABRBILT,MT,WEIGHT,KT
